Latitude,Longitude,Platform Num,Road,Routes
172.601173,-43.583609,54202,Penruddock Rise near Sedbergh Place,45
172.7429396,-43.54005068,26307,Rocking Horse Rd near Godwit St,60
172.598206,-43.49231394,37126,Harewood Rd near Wilmot St,125|28|Or
172.6298898,-43.49918903,19025,Cranford St near Mcfaddens Rd,28|Or
172.6127241,-43.47073833,19640,Regents Park Dr near Woodhurst Dr,28
172.6333222,-43.44496742,53365,Richill St near Main North Rd,B
172.6881051,-43.52376644,40352,Pages Rd near Kearneys Rd,Y
172.5594721,-43.57076997,25656,Westlake Dr near Lancewood Dr,125
172.7213154,-43.56155628,32727,Soleares Ave near Cadiz Ln,140
172.6575428,-43.50813805,39504,Shirley Rd near Quinns Rd,100|44|O|Or
172.522245,-43.569683,50881,Springs Rd near Marshs Rd,80
172.5461792,-43.57559585,53602,Caulfield Ave near Piper St,O
172.5455388,-43.53403057,14237,Racecourse Rd near O'briens Rd,130
172.6416019,-43.50096022,24769,Kensington Ave near Innes Rd,44
172.5318014,-43.53210833,32048,Carmen Rd near Halwyn Dr,125|140
172.6781439,-43.54819901,23862,Radley St near Cumnor Tce,155
172.6619049,-43.49786695,18521,Marshland Rd near Voss St,135|60
172.3127937,-43.61259408,17658,Aylesbury Rd near Queens Dr,820
172.5212596,-43.54366452,17490,Main South Rd near Chalmers St,130|Y
172.7177235,-43.48955062,21864,Effingham St near Monowai Cres,135
172.5626754,-43.52896604,24592,Yaldhurst Rd near English St,140|86
172.6103663,-43.51318163,46373,Heaton St,100
172.6062616,-43.48368033,40745,Cavendish Rd near Northcote Rd,107
172.7480682,-43.55099839,26162,Rocking Horse Rd near Tern St,60
172.6024882,-43.49427737,19143,Harewood Rd near Marble Wood Dr,125|28|Or
172.7176134,-43.55568609,42475,Mt Pleasant Rd near Main Rd,P
172.6291707,-43.49876629,29475,Cranford St near Mcfaddens Rd,28|Or
172.5619698,-43.49170995,10417,Sheffield Cres near Sir William Pickering Dr,120|17|P
172.5570827,-43.51041226,46631,Merrin St near Withells Rd,130
172.5804735,-43.49742351,16045,Wairakei Rd near Spalding St,17
172.621889,-43.540418,50899,Selwyn St near Moorhouse Ave,60|80
172.644769,-43.531959,51594,Hereford St near Barbadoes St,60
172.7166056,-43.49795856,39558,Keyes Rd,60
172.6716455,-43.54495432,15264,Ferry Rd near Smith St,P
172.6810216,-43.54546767,23889,Hargood St near Oban Pl,155
172.5454207,-43.53549524,24460,Buchanans Rd near Racecourse Rd,130
172.7097269,-43.60484212,46736,Brittan Tce near Seaview Tce,28
172.6687204,-43.55522577,32990,Opawa,28
172.6496148,-43.497291,37951,Hills Rd near Westminster St,Or
172.7341927,-43.55838719,42434,Main Rd near Raekura Pl,P
172.7231236,-43.50870178,18149,Seaview Rd,Y
172.6366266,-43.56913939,11753,Beckenham,Or
172.7667919,-43.57400577,42651,Nayland St near Head St,P
172.692602,-43.316248,50945,Pegasus Blvd near Waireka St,95
172.7253724,-43.50715011,39137,Hawke St near Convoy St,60
172.6603054,-43.55072567,28732,Opawa Rd near Ensors Rd,28
172.58525,-43.477549,51174,Gardiners Rd near Sawyers Arms Rd,107
172.5501653,-43.51011589,13784,Hawthornden Rd near Bellingham Pl,130
172.7160593,-43.5579322,30724,St Andrews Hill Rd near Marama Cres,140
172.6152586,-43.56795809,11321,Lyttelton St near Rose St,Or
172.6275206,-43.47144229,29826,Grimseys Rd near Exton St,125
172.691108,-43.531581,51745,Ruru Rd near Hay St,155
172.6468418,-43.56744743,11642,Centaurus Rd near Woodlau Rse,Or
172.522209,-43.569494,50913,Springs Rd near Marshs Rd,80
172.6775792,-43.55635305,23424,Garlands Rd near Tanner St,155
172.6443999,-43.57002711,11688,Centaurus Rd near Major Aitken Dr,Or
172.603157,-43.584655,54195,Penruddock Rise near Francis Mill Grove,45
172.560552,-43.547156,53948,Lodestar Ave near Hayton Rd,100
172.7665792,-43.57403181,42793,Nayland St near Head St,P
172.6735724,-43.51036425,37778,Gayhurst Rd near Coopers Rd,44
172.6615206,-43.51205749,40296,North Pde near Averill St,60|Or
172.5903686,-43.31524016,43920,Bush St near Strachan Pl,B
172.6755426,-43.55025288,23482,Radley St near Tavender St,155
172.622685,-43.533901,51254,Christchurch Hospital ( Ricc Ave),80|86|87|P|Y
172.5537104,-43.50960431,10205,Avonhead Mall,130
172.6820103,-43.5041529,39057,New Brighton Rd near Locksley Ave,O
172.6069502,-43.47396585,19999,Cavendish Rd near Sturrocks Rd,28
172.7180797,-43.5555285,28946,Main Rd near Mccormacks Bay Rd,P
172.642062,-43.52100096,28797,Bealey Ave near Madras St,44
172.586957,-43.536471,51556,Wharenui Rd near Janet St,80
172.7166473,-43.56151713,36371,Major Hornbrook Rd near Billys Trk,140
172.617935,-43.364947,53866,Skewbridge Rd near Mulcocks Rd,B
172.586164,-43.531267,51560,Wharenui Rd near Riccarton Rd,80
172.63677,-43.55623447,23328,Colombo St and Somerfield St,B
172.5945678,-43.52289183,10074,Kotare St near Roa Rd,130
172.6110661,-43.55457138,22063,Cobham St near Evesham Cres,120
172.5964418,-43.50436468,42928,Wairakei Rd near Pitcairn Cres,17
172.7168001,-43.51095773,26629,Pages Rd,Y
172.6091129,-43.49827325,15405,Papanui,95|B
172.7101394,-43.57889336,41056,Bridle Path Rd near Rollin St,155|28
172.6563067,-43.38466172,15008,Kaiapoi (McDonalds),95
172.5908279,-43.51614489,13375,Clyde Rd near Fendalton Rd,120
172.5689076,-43.49657062,10747,Teesdale St near Tay St,120
172.622209,-43.53731857,14581,Hagley Ave near Selwyn St,60|O
172.5935406,-43.55422772,12607,Halswell Rd near Coppell Pl,O
172.6021297,-43.51656091,38630,Idris Rd near Wroxton Tce,100
172.7241702,-43.49060818,21789,Effingham St near Marine Pde,135
172.627679,-43.530193,52927,Rolleston Ave near Gloucester St,17
172.3798438,-43.60357493,50141,Lowes Rd near Rembrandt Dr,820
172.762993,-43.57549964,42772,Colenso St near Menzies St,P
172.7095166,-43.49511039,39280,Travis Rd,60
172.7213482,-43.5623586,30879,Soleares Ave near Valencia Ln,140
172.6803254,-43.53839198,23858,Linwood Ave near Tilford St,140
172.6466693,-43.54800752,32789,Waltham Rd near Hastings St E,17
172.7134469,-43.55610449,28980,Main Rd,P
172.6549438,-43.50580081,24350,Emmett St near Riselaw St,44
172.6560565,-43.50133931,24140,Emmett St near Acheson Ave,44
172.6923566,-43.54484709,47813,Linwood Ave near Kidbrooke St,140
172.586391,-43.531643,51573,Wharenui Rd near Riccarton Rd,80
172.6888239,-43.55247745,32743,Ferry Rd near Alport Place,155|P
172.3722977,-43.59901313,45023,Rolleston Dr near Othello Dr,Y
172.541409,-43.487806,47222,Christchurch International Airport,125|29|P
172.7552566,-43.56564037,42596,Clifton Tce and Main Rd,P
172.6512579,-43.39559156,44702,Main North Rd near Holland Dr,95|B
172.6532215,-43.39091054,12227,Williams St near Courtenay Drive,95|B
172.6323766,-43.50234846,29434,Cranford St near Innes Rd,28|Or
172.6182848,-43.57161549,11782,Cashmere Rd near Ferniehurst St,Or
172.5754113,-43.4940131,16622,Wairakei Rd near Charlcott St,17
172.5921513,-43.52203261,43027,Kotare St near Medbury Tce,130
172.604384,-43.548115,12837,Lincoln Rd near Nairn St,O
172.5308276,-43.53120064,25003,Buchanans Rd,130
172.587059,-43.536039,51587,Wharenui Rd near Puna St,80
172.623091,-43.556005,54021,Simeon St near Milton St,45|60
172.5740961,-43.51735006,43091,Maidstone Rd near Farnham Pl,130|P
172.7254879,-43.49224969,18046,Marine Pde near Cygnet St,135
172.6365875,-43.54434025,23371,Colombo St near Lawson St,28|45|B
172.5384082,-43.51799864,24846,Russley,125|140
172.6658094,-43.50796703,39618,New Brighton Rd near Netherby Ln,44|O
172.63868,-43.499594,54225,Innes Rd near Nancy Ave,Or
172.6458744,-43.5183899,24954,Barbadoes St near Purchas St,44
172.6092619,-43.55764567,33617,Lyttelton St near Glynne Cres,120
172.6979712,-43.57301591,42084,Port Hills Rd near Mauger Dr,28
172.710824,-43.477971,51663,Bower Ave near Crofts Ln,80
172.6400837,-43.499305,24753,Kensington Ave near Innes Rd,44
172.5214085,-43.54390728,17777,Main South Rd near Chalmers St,130|Y
172.4428545,-43.56592892,53279,Jones Rd near Curraghs Rd,Y
172.71081,-43.477617,51671,Bower Ave near Crofts Ln,80
172.6367162,-43.55144386,23235,Colombo St near King St,B
172.6028635,-43.57977776,33400,Penruddock Rse near Sedgwick Wy,45
172.6616846,-43.54718287,36940,Ensors Rd and Sullivan Ave,Or
172.6145182,-43.48960834,37933,Main North Rd near Vagues Rd,107|125|28|95|B|Or
172.6646774,-43.36002138,15031,Main North Rd near Old Main North Rd,95
172.390166,-43.59906973,17913,Lowes Rd near Goulds Rd,Y
172.6834872,-43.52562489,46789,Pages Rd near Woodham Rd,Y
172.7581645,-43.57749134,42622,Duncan St near Campbell St,P
172.6087244,-43.47033549,19751,Aylsham Ln near Regents Park Dr,28
172.5919891,-43.56251336,33245,Mathers Rd near Redgrave St,60
172.6587771,-43.551013,36955,Ensors Rd,Or
172.5754359,-43.51793925,42819,Maidstone Rd near Farnham Pl,130|P
172.6658145,-43.46239894,54481,Prestons (Te Korari St),135
172.619126,-43.46308488,40766,O'Neill Ave near Beechwood Dr,107
172.6358881,-43.3802679,53349,Silverstream Blvd near Hayson Dr,B
172.620724,-43.55899,22442,Barrington St near Strauss Pl,45
172.556152,-43.553486,54084,Corsair Drive,60
172.5684357,-43.59085699,33896,Halswell Rd near O'halloran Dr,100
172.642579,-43.536996,52943,Madras St near Southwark St,95
172.5573961,-43.57384579,22269,Nottingham Ave near Arkwright Pl,125
172.6171266,-43.54049871,40811,Lincoln Rd near Lincoln Ln,O
172.5403347,-43.51889154,24172,Bentley St near Pinehurst Cres,125|140
172.6514934,-43.50112585,37946,Hills Rd near Acheson Ave,Or
172.6509254,-43.55399471,32817,Wilsons Rd near Timbertop Ln,17
172.6379063,-43.53530634,,Platform T,120|125|130|140|820|P|Y
172.550137,-43.560858,51001,Awatea Rd near Carrs Rd,100|125
172.593397,-43.503406,16148,Wairakei Rd near Aorangi Rd,17
172.6056754,-43.47707849,19574,Grampian St near Cavendish Rd,28
172.6665378,-43.34058894,44681,Main North Rd near Sandhill Rd,95
172.616386,-43.510459,50474,Heaton Intermediate,100
172.5669969,-43.49407246,10734,Teesdale St near Deepdale St,120
172.2145002,-43.49968025,54928,Kirwee Tavern,86
172.6820078,-43.50400584,39396,New Brighton Rd near Locksley Ave,O
172.689172,-43.316346,50950,Pegasus Blvd near Whakatipu St,95
172.5949233,-43.29777202,44584,Ashley St near Duke St,B
172.5900869,-43.55654673,12918,Halswell Rd near Tankerville Rd,O
172.686342,-43.500167,39088,New Brighton Rd,60
172.6171033,-43.47263192,13462,Main North Rd near Barnes Rd,95|B
172.714987,-43.475293,51685,Aston Dr near Torres Pines,80
172.6454143,-43.5062738,24043,Flockton St near Carrick St,44
172.6219072,-43.54481271,22950,Selwyn St near Fairfield Ave,60
172.6044349,-43.52004781,32133,Fendalton Rd near Stratford St,29
172.6024251,-43.5591368,33087,Hoon Hay Rd near Lewis St,60
172.6975497,-43.51995933,15480,Pages Rd near Shortland St,Y
172.6570705,-43.56203083,23699,Wilsons Rd,17
172.6162609,-43.48690981,37980,Main North Rd near Cranford St,107|125|95|B
172.5878903,-43.28886401,46886,River Rd near Cones Rd,B
172.3804547,-43.59818481,46534,Rolleston Dr near Othello Dr,Y
172.7107022,-43.51349228,47074,Pages Rd near Portchester St,Y
172.6206869,-43.52192585,10948,Carlton Mill Rd near Hewitts Rd,17
172.6957891,-43.47784508,20229,Queenspark Dr near Brentwood St,O
172.7211416,-43.56983284,32649,Mt Pleasant Rd near Belleview Tce,140
172.5735293,-43.52708249,36521,Waimairi Rd near Brulay Cts,Or
172.6682484,-43.53911514,36917,Aldwins Rd near Bass St,140|Or
172.6383243,-43.51255345,37161,Cranford St near Cornwall St,28
172.6172893,-43.50737518,12902,Papanui Rd near Weston Rd,95|B
172.6564572,-43.49980967,24776,Emmett St near Orcades St,44
172.6190246,-43.46301774,45757,O'Neill Ave near Beechwood Dr,107
172.7136862,-43.51239213,15684,Pages Rd near Charles Gallagher Pl,Y
172.6512174,-43.42369265,15915,Main North Rd near Link Rd,95|B
172.5753846,-43.50905241,32360,Burnside High School,29
172.715195,-43.475446,51692,Aston Dr near Torres Pines,80
172.5778231,-43.51082203,11425,Memorial Ave near Hampton Pl,29
172.6804085,-43.56636754,42050,Port Hills Rd near Nuttall Dr,28
172.6550363,-43.50570318,24456,Emmett St near Riselaw St,44
172.5912185,-43.489212,19324,Harewood Rd,125|28
172.6033173,-43.48115242,17636,Veitches Rd near Grampian St,107
172.5675366,-43.50415517,17333,Memorial Ave near Grangewood Ln,29
172.6773122,-43.52524012,37174,Woodham Rd near Carnarvon St,Or
172.7606071,-43.57035468,30657,Nayland St near Stoke St,P
172.6174167,-43.47837126,29900,Daniels Rd,125
172.5327662,-43.55131763,38204,Amyes Rd near Trevor St,125
172.642996,-43.52071973,28811,Bealey Ave near Madras St,44
172.5848987,-43.52103453,32114,University - Creyke Rd,100|130
172.6518193,-43.55867793,11674,Gamblins Rd near Ngaio St,Or
172.6246282,-43.56876706,11711,Cashmere Rd near Valley Rd,B|Or
172.6812232,-43.48340641,18363,Burwood Rd near Mairehau Rd,O
172.5979716,-43.32162096,44226,Southbrook Rd near Coronation St,B
172.6091748,-43.52695057,10976,Mona Vale Ave near Kilmarnock St,130
172.5640262,-43.53398751,43004,Main South Rd near Bowman Pl,100|130|87|Y
172.5327551,-43.53160591,44815,Buchanans Rd near Dumfries Dr,130
172.624323,-43.555907,54032,Milton St near Simeon St,45|60
172.606084,-43.581386,53694,Ravensdale Rise near Woodside Common,45
172.6907834,-43.49345209,39159,Bassett St near Vivian St,60
172.5657117,-43.49023101,32478,Roydvale Ave,P
172.5538126,-43.50952595,10349,Avonhead Mall,130
172.6636104,-43.37182248,12291,Main North Rd near Williams St,95
172.6507849,-43.49560983,24117,Briggs Rd near Innes Rd,44
172.6163302,-43.50610775,12885,Papanui Rd near Normans Rd,95|B
172.6800918,-43.54769008,15286,Ferry Rd near Hargood St,P
172.6156125,-43.46916666,29241,Regents Park Dr near Styx Mill Rd,28
172.5637004,-43.49546428,10429,Roydvale Ave near Juniper Pl,120|P
172.691638,-43.538894,51709,Bromley Rd near Raymond Rd,155
172.360909,-43.704398,54468,Irwell,87
172.6836151,-43.52583908,40334,Pages Rd near Buckleys Rd,Y
172.5780685,-43.53138053,38408,Riccarton Rd near Newnham Tce,100|130|86|87|Or|Y
172.5567423,-43.52737981,24626,Yaldhurst Rd near Bucknell St,140|86
172.6821569,-43.52651301,26590,Buckleys Rd near Rudds Rd,155|Y
172.5963027,-43.53619467,28951,Matipo St near Rex St,140
172.6396028,-43.52652528,53144,Manchester St near Kilmore St,44
172.6511998,-43.55906769,11626,Gamblins Rd near Ngaio St,Or
172.6052353,-43.56081957,33127,Hoon Hay Rd near Smartlea St,60
172.681662,-43.54854555,15293,Ferry Rd near Portman St,P
172.5919194,-43.56242973,33025,Mathers Rd near Redgrave St,60
172.6530739,-43.49624357,24321,Briggs Rd,44
172.6765135,-43.49471417,32069,Lake Terrace Rd near Lakewood Dr,60
172.66524,-43.467065,54434,Te Korari St near Raranga St,135
172.6006002,-43.52669162,13249,Kahu Rd near Titoki St,130
172.6035137,-43.57675106,33056,Penruddock Rse near Hamish Pl,45
172.5689816,-43.49665903,10907,Teesdale St near Tay St,120
172.5868138,-43.49875345,36606,Greers Rd near Saffron St,Or
172.5816318,-43.56131133,12653,Halswell Rd near Hendersons Rd,O
172.643533,-43.535231,52958,Tuam St near Madras St,44|80|B|P|Y
172.6646092,-43.3568298,15049,Main North Rd near the lakes,95
172.4924062,-43.5461078,53924,Waterloo Rd near Islington Ave,Y
172.3077196,-43.60367368,50230,Two Chain Rd near Aylesbury Rd,820
172.6665581,-43.52979231,21030,Gloucester St,Y
172.637707,-43.534461,53088,Bus Interchange (Platform C),29|60|80|85|86|P|Y
172.289005,-43.766565,54452,Leeston,87
172.673267,-43.473185,45420,Bluestone Dr near Alpine View,135
172.6058194,-43.48138251,19910,Veitches Rd near Cavendish Rd,107
172.6410551,-43.57061087,11748,Centaurus Rd near Landsdowne Tce,Or
172.6371,-43.534879,53100,Bus Interchange (Platform A),60|80|85|86|P|Y
172.5904665,-43.52224365,13882,Kotare St,130
172.5746079,-43.51069644,54256,Greers Rd near Westburn Terrace,Or
172.6951822,-43.47720322,20286,Queenspark Dr near Brentwood St,O
172.6370746,-43.53425805,53214,Bus Interchange (Platform L),45|80|P
172.6207967,-43.49018587,43977,Cranford St near Fraser St,28|Or
172.6479133,-43.53528373,53246,Tuam St near Duke St,80
172.7169017,-43.49807666,39185,Keyes Rd,60
172.6756427,-43.53539589,23033,Eastgate Mall (Linwood Ave),140
172.5772094,-43.48340604,19459,Harewood Rd near Trafford St,125
172.724823,-43.50875187,18131,Hardy St near Beresford St,Y
172.5658417,-43.53015033,24661,Yaldhurst Rd near Brodie St,140|86
172.6821947,-43.49915594,32450,Lake Terrace Rd near De Ville Pl,60
172.5536255,-43.57403372,33751,Patterson Tce near Clipston Pl,125
172.5994337,-43.52979645,53308,Westfield Riccarton,100|120|130|140|80|86|87|Or|P|Y
172.5652835,-43.51671218,10280,Maidstone Rd near Westmont St,P
172.5574829,-43.52002541,13427,Staveley St near Nortons Rd,130
172.7179841,-43.60253238,42218,Dublin St near Norwich Qy,155|28
172.6267488,-43.54795028,29596,Brougham St near James K Baxter Pl,120
172.7190142,-43.51019789,40368,Pages Rd near Waitaki St,Y
172.544358,-43.547791,51502,Corsair Dr near Grebe Pl,100
172.6842159,-43.29511805,44448,Main Nth Rd near Gressons Rd,95
172.7078098,-43.51482443,26831,Pages Rd near Rowan Ave,Y
172.6589857,-43.38155689,12301,Kaiapoi (Police Station),95
172.574726,-43.538324,50670,Hansons Ln near Arthur St,140
172.5238003,-43.54340729,43089,Main South Rd near Carmen Rd,125|130|140|Y
172.739124,-43.5379058,26395,Estuary Rd near Ebbtide St,60
172.63447,-43.501645,53723,Innes Road near Severn Street,Or
172.6564698,-43.52131936,18203,Stanmore Rd near Warwick St,60|Or
172.4090745,-43.57862014,50351,Jones Rd near Weedons Ross Rd,Y
172.628014,-43.544447,29577,Antigua St near Fairfield Ave,120
172.4257115,-43.64312728,50322,Ellesmere Junction Rd near Leeston Rd,820
172.549146,-43.550639,51491,Corsair Dr near Gallagher Cl,100
172.6359048,-43.54009116,28644,Moorhouse Ave near Moorhouse Ave Slip S,140
172.5533949,-43.57555575,33779,Patterson Tce near Alvaston Dr,125|O
172.6136474,-43.57416446,33330,Cashmere Rd near Mavin Rd,45
172.5610283,-43.52100273,13436,Staveley St near Avonhead Rd,130
172.369692,-43.52273838,54944,West Melton Primary School,86
172.5583419,-43.47905238,46341,Harewood Rd near Waimakariri Rd,125
172.6743278,-43.5559728,23448,Garlands Rd near Maunsell St,155
172.6490971,-43.53984565,,Moorhouse Avenue - temporary,120|125|130|140|820|P|Y
172.5470046,-43.51381128,10159,Kedleston Dr near Apsley Dr,130
172.6086354,-43.49543051,40721,Main North near Loftus St,125|28|95|B|Or
172.5896238,-43.30049985,44725,King St near Andrew St,B
172.6580042,-43.50559056,24439,Quinns Rd near Hercules St,135
172.551832,-43.562142,51017,Awatea Rd near Carrs Rd,100|125
172.670202,-43.525269,51064,Woodham Rd near Tancred St,Or
172.57269,-43.521579,54287,Waimairi Rd near Dovedale Ave,Or
172.6376816,-43.56939801,11603,Centaurus Rd near Torvill & Dean Ln,Or
172.7138197,-43.55615348,42499,Main Rd near The Brae,P
172.5573352,-43.57000085,25660,Westlake Dr near Eskdale Pl,125
172.5691124,-43.59304182,33854,Larsens Rd near Glovers Rd,100
172.6037744,-43.57718203,33444,Penruddock Rse near Croftfield Pl,45
172.4764104,-43.55312901,25543,Waterloo Rd near Kissel St,Y
172.691309,-43.538857,51713,Bromley Rd near Raymond Rd,155
172.5879012,-43.28892717,45034,River Rd near Cones Rd,B
172.6272301,-43.56786565,11769,Cashmere Rd near Crichton Tce,B|Or
172.6952136,-43.54869462,44858,Ti Rakau Dr near Kestrel Pl,140
172.7161034,-43.28725468,44668,Waikuku,95
172.615841,-43.562166,37093,Frankleigh St,120|60|Or
172.4924418,-43.63169589,54066,Birchs Rd near Barton Fields Dr,80
172.7098866,-43.57954447,42423,Bridle Path Rd near Rollin St,155|28
172.5421519,-43.53463313,14198,Buchanans Rd near Peebles Dr,130
172.674483,-43.55585917,23815,Garlands Rd near Maunsell St,155
172.6567644,-43.54939394,42916,Opawa Rd near Manatu Ln,28
172.674658,-43.309686,51323,Pegasus Blvd near SH-1,95
172.679692,-43.476882,50037,Burwood Rd near Rothesay Rd,135
172.6840633,-43.49061265,18756,Burwood Rd near Clarevale St,O
172.60629,-43.529201,55940,Temp Riccarton Road near Harakeke Street,130|80|86|87|P|Y
172.6721092,-43.50773303,37876,Cresswell Ave near Gayhurst Rd,44
172.7095012,-43.56314713,42481,Bridle Path Rd near Cannon Hill Cres,155
172.5927421,-43.49131799,32599,Greers Rd near Ardmore Pl,Or
172.6657267,-43.46239897,54475,Prestons (Te Korari St),135
172.5561843,-43.49723877,17564,Commodore Hotel,125|29|P
172.6926796,-43.47972417,44344,Mairehau Rd near Putake Dr,135|O
172.727783,-43.5084149,18889,Beresford St,Y
172.660993,-43.380458,13895,Williams St near Cass St,95
172.6177601,-43.48860605,19284,Cranford St near Main North Rd,28|Or
172.6367861,-43.53206892,53171,Hereford St near Colombo St,17
172.6775269,-43.55621584,23804,Garlands Rd near Tanner St,155
172.60635,-43.529313,55955,Temp Riccarton Road near Harakeke Street,130|80|86|87|P|Y
172.5900699,-43.51148272,10618,Clyde Rd near Wai-iti Tce,120
172.625183,-43.535508,55964,Hospital - Temporary,60|80|85|86|87|O|P|Y
172.5615829,-43.58160499,38052,Halswell Junction Rd near Nicholls Rd,125
172.6366714,-43.51427921,19746,Edgeware Village,28
172.3699217,-43.51762457,53953,Preston Downs Reserve,86
172.5783297,-43.49628799,40980,Wairakei Rd near Kendal Ave,17
172.6453118,-43.5063736,24748,Flockton St near Carrick St,44
172.623559,-43.536689,55972,Hospital - Temporary,60|80|85|O
172.566166,-43.579207,33820,Halswell Shops,O
172.6107603,-43.54427311,28135,Lincoln Rd near Clarence St S,120|O
172.57938,-43.5210379,13064,Ilam Rd near Montana Ave,100|P
172.642932,-43.50326457,24089,Westminster St near Flockton St,44
172.6497581,-43.49723172,36741,Hills Rd near Westminster St,Or
172.7624293,-43.57158088,42786,Nayland St near Hardwicke St,P
172.5466606,-43.51269823,10144,Kedleston Dr near Brockhall Ln,130
172.5845717,-43.48646831,19485,Harewood Rd near Cotswold Ave,125|28
172.625613,-43.534706,55986,Hospital - Temporary,80|86|87|P|Y
